Witness,CPAChecker,Ult. Auto.,CPA-w2t,FShell-w2t,Nitwit
4169,0,0,0,0,0
4170,0,0,1,0,1
4171,3,0,1,2,1
4172,2,3,1,2,0
4173,2,5,1,6,0
4174,2,0,1,6,1
4175,0,0,0,0,0
4176,2,0,1,6,6
4177,0,0,2,0,1
4178,0,0,1,0,1
4179,2,0,0,0,0
4180,0,4,1,4,4
4181,0,4,1,0,4
4182,0,4,1,4,4
4183,0,4,1,0,4
4184,0,0,1,0,0
4185,0,0,1,4,4
4186,0,0,1,4,4
4187,2,0,1,0,0
4188,3,0,1,0,0
4189,3,0,1,0,1
4190,2,4,1,2,4
4191,2,4,1,2,4
4192,0,4,1,0,1
4193,0,4,1,0,1
4194,2,2,1,2,4
4195,1,2,1,2,4
4196,2,2,1,0,4
4197,0,0,1,0,0
4198,1,2,1,2,4
4199,2,3,1,2,4
4200,0,0,0,0,0
4201,0,0,1,0,4
4202,0,0,0,0,0
4203,0,1,1,0,0
4204,0,0,0,0,0
4205,0,0,0,0,0
4206,0,0,0,0,0
4207,0,0,1,0,4
4208,0,0,4,0,4
4209,0,0,1,2,4
4210,0,0,0,0,0
4211,0,0,0,0,0
4212,0,0,0,0,0
4213,0,0,0,0,0
4214,0,0,0,0,0
4215,0,0,0,0,0
4216,0,0,0,0,1
4217,0,0,1,2,1
4218,0,5,1,2,0
4219,0,5,1,2,0
4220,0,0,1,2,1
4221,0,0,0,0,0
4222,0,3,1,6,6
4223,0,0,2,0,1
4224,0,0,0,0,0
4225,0,0,0,0,0
4226,0,4,1,0,6
4227,0,4,1,0,6
4228,0,4,1,0,6
4229,0,4,1,0,0
4230,0,4,1,0,0
4231,0,4,1,0,0
4232,1,4,1,2,4
4233,0,4,1,0,0
4234,0,4,1,0,0
4235,0,4,1,0,4
4236,0,4,1,0,0
4237,1,4,1,0,4
4238,0,4,1,6,4
4239,0,4,1,0,0
4240,0,4,1,0,0
4241,0,4,1,0,0
4242,1,4,1,2,4
4243,0,4,1,0,0
4244,0,4,1,0,0
4245,0,4,1,0,4
4246,0,4,1,0,0
4247,1,4,1,0,4
4248,0,0,1,0,0
4249,0,0,1,0,0
4250,1,2,1,0,4
4251,1,2,1,2,4
4252,0,5,1,0,0
4253,0,0,1,4,4
4254,0,0,1,4,4
4255,0,0,1,4,4
4256,0,0,1,4,4
4257,0,0,1,4,4
4258,3,0,1,0,0
4259,0,0,1,0,0
4260,1,4,1,0,4
4261,0,4,1,0,4
4262,1,4,1,2,4
4263,0,4,1,2,4
4264,1,4,1,2,4
4265,0,0,1,2,4
4266,0,0,1,2,4
4267,0,0,1,0,4
4268,0,0,1,0,0
4269,0,0,1,2,4
4270,0,0,1,2,4
4271,0,0,0,0,0
4272,0,2,1,0,4
4273,0,1,1,0,0
4274,0,2,0,0,0
4275,0,0,0,0,0
4276,0,2,0,0,0
4277,2,2,1,0,4
4278,0,2,4,2,4
4279,0,2,1,2,4
4280,0,2,0,0,0
4281,0,0,0,0,0
4282,0,0,0,0,0
4283,0,2,0,0,0
4284,0,0,0,0,0
4285,0,0,0,0,0
4286,6,0,6,4,1
4287,6,0,6,4,1
4288,6,0,6,4,0
4289,1,0,1,4,0
4290,1,0,1,4,1
4291,0,0,0,0,0
4292,0,0,1,6,6
4293,0,0,2,0,1
4294,2,0,1,0,1
4295,0,2,0,0,0
4296,0,4,1,0,6
4297,0,4,1,0,6
4298,0,4,1,0,6
4299,0,4,1,6,4
4300,0,4,1,0,0
4301,0,4,1,0,4
4302,0,4,1,2,4
4303,0,4,1,0,4
4304,0,4,1,2,4
4305,0,4,1,0,4
4306,0,4,1,0,4
4307,0,4,1,0,4
4308,0,4,1,6,4
4309,0,4,1,2,4
4310,0,4,1,0,0
4311,0,4,1,0,4
4312,0,4,1,2,4
4313,0,4,1,0,4
4314,0,4,1,2,4
4315,0,4,1,0,4
4316,0,4,1,0,4
4317,0,4,1,0,4
4318,0,0,1,0,1
4319,3,3,1,2,0
4320,0,0,1,0,0
4321,0,2,1,0,4
4322,0,0,1,2,4
4323,0,3,1,0,4
4324,2,0,1,4,4
4325,2,2,1,4,4
4326,3,0,1,4,4
4327,0,2,1,2,0
4328,3,0,1,0,0
4329,3,0,1,0,1
4330,3,2,1,0,0
4331,0,4,1,2,4
4332,0,4,1,2,4
4333,0,2,1,2,4
4334,1,2,1,2,4
4335,1,2,1,0,0
4336,0,2,1,2,4
4337,0,2,1,2,4
4338,0,2,0,0,0
4339,0,2,1,0,4
4340,2,0,1,0,0
4341,0,0,0,0,0
4342,0,0,0,0,0
4343,0,2,4,2,4
4344,0,2,1,2,4
4345,0,0,0,0,0
4346,0,0,0,0,0
4347,0,0,0,0,0
4348,0,2,0,0,0
4349,0,0,0,0,0
4350,0,0,0,0,0
4351,0,0,0,0,0
4352,0,2,0,0,0
4353,0,4,1,0,6
4354,0,4,1,0,6
4355,0,4,1,0,6
4356,0,4,1,0,4
4357,0,4,1,0,0
4358,0,4,1,0,4
4359,0,4,1,2,4
4360,0,4,1,0,4
4361,1,4,1,2,4
4362,0,4,1,0,4
4363,0,4,1,0,4
4364,0,4,1,0,4
4365,1,4,1,2,4
4366,0,4,1,0,0
4367,0,4,1,0,4
4368,0,4,1,2,4
4369,0,4,1,0,4
4370,0,4,1,2,4
4371,0,4,1,0,4
4372,1,4,1,0,4
4373,0,4,1,0,4
4374,0,2,1,0,1
4375,0,2,1,0,0
4376,1,2,1,0,4
4377,0,2,1,2,4
4378,1,2,1,0,4
4379,0,2,1,4,4
4380,3,2,1,4,4
4381,0,2,1,4,4
4382,0,2,1,2,0
4383,3,2,1,0,0
4384,3,2,1,0,1
4385,3,2,1,0,0
4386,0,4,1,2,4
4387,0,2,1,0,4
4388,0,2,1,0,4
4389,0,2,1,2,1
4390,0,2,1,2,0
4391,0,2,1,2,0
4392,0,2,1,0,1
4393,0,0,1,0,1
4394,0,2,1,4,4
4395,0,2,1,4,4
4396,1,4,1,0,4
4397,0,4,1,0,4
4398,1,4,1,2,4
4399,0,4,1,2,4
4400,1,4,1,2,4
4401,0,0,1,2,4
4402,0,0,1,2,4
4403,0,0,1,0,4
4404,0,0,1,0,0
4405,0,0,1,2,4
4406,0,0,1,2,4
4407,0,0,0,0,0
4408,0,2,1,0,4
4409,0,1,1,0,0
4410,0,2,0,0,0
4411,0,0,0,0,0
4412,0,2,0,0,0
4413,2,2,1,0,4
4414,0,2,4,2,4
4415,0,2,1,2,4
4416,0,2,0,0,0
4417,0,0,0,0,0
4418,0,0,0,0,0
4419,0,2,0,0,0
4420,0,0,0,0,0
4421,0,0,0,0,0
4422,6,0,6,4,1
4423,6,0,6,4,1
4424,6,0,6,4,0
4425,0,0,0,0,0
4426,0,0,1,6,6
4427,0,0,2,0,1
4428,2,0,1,0,1
4429,0,2,0,0,0
4430,0,4,1,0,6
4431,0,4,1,0,6
4432,0,4,1,0,6
4433,0,4,1,6,4
4434,0,4,1,0,0
4435,0,4,1,0,4
4436,0,4,1,2,4
4437,0,4,1,0,4
4438,0,4,1,2,4
4439,0,4,1,0,4
4440,0,4,1,0,4
4441,0,4,1,0,4
4442,0,4,1,6,4
4443,0,4,1,2,4
4444,0,4,1,0,0
4445,0,4,1,0,4
4446,0,4,1,2,4
4447,0,4,1,0,4
4448,0,4,1,2,4
4449,0,4,1,0,4
4450,0,4,1,0,4
4451,0,4,1,0,4
4452,0,0,1,0,1
4453,3,3,1,2,0
4454,0,0,1,0,0
4455,0,2,1,0,4
4456,0,0,1,2,4
4457,0,3,1,0,4
4458,2,0,1,4,4
4459,2,2,1,4,4
4460,4,2,4,4,4
4461,4,0,4,4,4
4462,2,2,1,4,4
4463,0,2,1,2,0
4464,3,0,1,0,0
4465,3,0,1,0,1
4466,3,2,1,0,0
4467,1,2,1,2,1
4468,0,0,1,0,0
4469,1,2,1,0,0
4470,0,0,1,0,0
4471,0,2,0,0,0
4472,0,2,1,0,4
4473,0,0,0,0,0
4474,0,2,1,0,0
4475,0,2,0,0,0
4476,0,2,0,0,0
4477,0,2,0,0,0
4478,0,2,1,0,4
4479,0,2,0,0,0
4480,0,0,0,0,0
4481,0,0,0,0,0
4482,0,2,0,0,0
4483,0,0,0,0,0
4484,0,0,0,0,0
4485,2,2,1,0,0
4486,0,0,0,0,0
4487,0,0,0,0,0
4488,0,2,0,0,0
4489,1,4,1,0,0
4490,1,4,1,0,0
4491,0,4,1,0,0
4492,1,4,1,0,0
4493,1,4,1,0,0
4494,1,4,1,0,0
4495,0,4,1,0,0
4496,0,4,1,0,0
4497,1,4,1,0,0
4498,0,4,1,0,0
4499,0,0,1,0,0
4500,3,2,1,0,0
4501,0,0,1,0,0
4502,1,2,1,0,0
4503,0,2,1,4,4
4504,0,2,1,0,0
4505,2,4,1,0,4
4506,2,4,1,4,4
4507,2,4,1,2,4
4508,2,4,1,2,4
4509,0,4,1,0,1
4510,0,4,1,0,1
4511,2,2,1,2,4
4512,1,2,1,2,4
4513,0,0,1,0,6
4514,0,0,1,0,0
4515,1,2,1,2,4
4516,2,3,1,2,4
4517,0,0,0,0,0
4518,0,0,1,0,4
4519,0,0,0,0,0
4520,0,1,1,0,1
4521,0,0,0,0,0
4522,0,0,0,0,0
4523,0,0,0,0,0
4524,0,0,1,0,4
4525,0,0,4,2,4
4526,0,0,1,2,4
4527,0,0,0,0,0
4528,0,0,0,0,0
4529,0,0,0,0,0
4530,0,0,0,0,0
4531,0,0,0,0,0
4532,0,0,0,0,0
4533,0,0,0,0,1
4534,0,0,1,2,1
4535,0,3,1,2,0
4536,0,5,1,2,0
4537,0,0,1,2,1
4538,0,0,0,0,0
4539,0,5,1,6,6
4540,0,0,2,0,1
4541,0,0,0,0,0
4542,0,0,0,0,0
4543,0,4,1,0,6
4544,0,4,1,0,6
4545,0,4,1,0,6
4546,0,4,1,0,0
4547,0,4,1,0,0
4548,0,4,1,0,4
4549,1,4,1,2,4
4550,0,4,1,0,0
4551,0,4,1,0,0
4552,0,4,1,0,0
4553,0,4,1,0,0
4554,1,4,1,0,4
4555,0,4,1,6,4
4556,0,4,1,0,0
4557,0,4,1,0,0
4558,0,4,1,0,4
4559,1,4,1,2,4
4560,0,4,1,0,0
4561,0,4,1,0,0
4562,0,4,1,0,0
4563,0,4,1,0,0
4564,0,4,1,0,0
4565,0,0,1,0,0
4566,0,0,1,2,0
4567,0,0,1,0,0
4568,1,2,1,0,4
4569,1,2,1,2,4
4570,0,5,1,0,0
4571,0,0,1,4,4
4572,0,0,1,4,4
4573,0,0,1,4,4
4574,0,0,1,4,4
4575,0,0,1,4,4
4576,3,0,1,0,0
4577,0,0,1,0,0
4578,0,0,1,2,0
4579,0,0,1,0,0
4580,0,0,0,0,0
4581,0,0,1,0,4
4582,0,0,0,0,0
4583,0,1,1,0,0
4584,2,0,0,0,0
4585,2,0,0,0,0
4586,0,0,1,6,4
4587,0,0,4,2,4
4588,0,0,0,0,0
4589,0,0,0,0,0
4590,0,0,0,0,0
4591,2,0,0,6,0
4592,0,0,0,0,0
4593,0,0,0,0,0
4594,0,0,1,0,1
4595,2,3,1,0,0
4596,0,0,0,0,0
4597,0,0,2,0,1
4598,4,0,4,0,1
4599,0,0,0,0,0
4600,0,4,1,0,6
4601,2,4,1,0,6
4602,0,4,1,0,6
4603,0,4,1,0,0
4604,0,4,1,0,4
4605,0,4,1,0,0
4606,0,4,1,0,4
4607,3,0,1,2,0
4608,0,0,1,0,0
4609,0,5,1,0,4
4610,0,3,1,2,0
4611,3,3,1,0,0
4612,3,0,1,0,1
4613,3,3,3,6,0
4614,0,4,1,0,4
4615,2,4,1,2,4
4616,0,4,1,2,4
4617,0,4,1,2,4
4618,0,4,1,2,4
4619,0,0,1,2,4
4620,1,0,1,2,4
4621,0,0,1,0,4
4622,1,0,1,0,0
4623,0,0,1,2,4
4624,0,0,1,2,4
4625,0,0,0,0,0
4626,0,0,1,0,4
4627,0,0,0,0,0
4628,0,1,1,0,1
4629,0,0,0,0,0
4630,0,0,0,0,0
4631,0,0,0,0,0
4632,0,0,1,0,4
4633,0,0,4,2,4
4634,2,2,1,2,4
4635,0,0,0,0,0
4636,0,0,0,0,0
4637,0,0,0,0,0
4638,0,0,0,0,0
4639,0,0,0,0,0
4640,0,0,0,0,0
4641,0,0,1,0,1
4642,0,0,1,2,1
4643,0,2,1,2,0
4644,0,2,1,2,0
4645,0,2,1,0,1
4646,0,0,0,0,0
4647,0,0,1,0,1
4648,0,0,1,0,1
4649,0,0,0,0,0
4650,0,4,1,0,6
4651,2,4,1,0,6
4652,0,4,1,0,6
4653,0,4,1,0,4
4654,0,4,1,0,0
4655,0,4,1,0,4
4656,0,4,1,2,4
4657,0,4,1,0,4
4658,0,4,1,2,4
4659,0,4,1,0,4
4660,0,4,1,0,4
4661,0,4,1,0,4
4662,1,4,1,2,4
4663,0,4,1,0,0
4664,0,4,1,0,4
4665,0,4,1,2,4
4666,0,4,1,0,4
4667,0,4,1,2,4
4668,0,4,1,0,4
4669,0,4,1,0,4
4670,0,4,1,0,4
4671,0,0,1,0,1
4672,0,0,1,0,0
4673,1,0,1,0,4
4674,0,0,1,2,4
4675,0,5,1,0,4
4676,0,0,1,4,4
4677,2,0,1,4,4
4678,2,0,1,4,4
4679,3,0,1,4,4
4680,2,0,1,4,4
4681,0,0,1,2,0
4682,3,0,1,0,0
4683,3,0,1,0,1
4684,3,3,1,0,0
4685,0,2,0,0,0
4686,0,2,1,0,4
4687,0,0,0,0,0
4688,0,2,0,0,0
4689,0,2,0,0,0
4690,0,2,0,0,0
4691,0,2,0,0,0
4692,0,2,0,0,0
4693,0,0,0,0,0
4694,0,2,0,0,0
4695,0,0,0,0,0
4696,0,2,1,0,0
4697,0,2,0,0,0
4698,0,0,2,0,1
4699,1,4,1,0,4
4700,1,4,1,2,3
4701,0,4,1,2,3
4702,1,4,1,2,4
4703,1,4,1,2,3
4704,1,4,1,2,3
4705,0,2,1,2,3
4706,1,2,1,2,3
4707,0,2,1,0,1
4708,1,2,1,0,0
4709,0,2,1,2,3
4710,0,2,1,2,3
4711,0,2,0,0,0
4712,0,2,1,0,4
4713,0,0,0,0,0
4714,0,2,1,0,1
4715,0,2,0,0,0
4716,0,2,0,0,0
4717,0,2,0,0,0
4718,0,2,1,0,4
4719,0,2,4,2,4
4720,0,2,1,2,3
4721,0,2,0,0,0
4722,0,2,0,0,0
4723,0,0,0,0,0
4724,0,2,0,0,0
4725,0,2,0,0,0
4726,0,0,0,0,0
4727,0,2,1,0,1
4728,0,2,1,2,1
4729,0,2,1,2,0
4730,0,2,0,2,0
4731,0,2,2,0,1
4732,0,0,0,0,0
4733,0,2,2,0,1
4734,0,2,1,0,1
4735,0,2,0,0,0
4736,0,4,1,0,6
4737,0,4,1,0,6
4738,0,4,1,0,6
4739,1,4,1,0,3
4740,1,4,1,0,0
4741,0,4,1,0,3
4742,1,4,1,2,3
4743,1,4,1,0,3
4744,1,4,1,2,3
4745,0,4,1,0,3
4746,0,4,1,0,3
4747,1,4,1,0,3
4748,3,4,1,6,3
4749,1,4,1,2,3
4750,0,4,1,0,0
4751,0,4,1,0,3
4752,1,4,1,2,3
4753,1,4,1,0,3
4754,1,4,1,2,3
4755,0,4,1,0,3
4756,1,4,1,0,3
4757,0,4,1,0,3
4758,0,2,1,0,1
4759,3,2,1,2,0
4760,0,2,1,0,0
4761,0,2,1,2,3
4762,1,2,1,0,3
4763,0,2,1,4,4
4764,0,2,1,4,4
4765,1,2,1,4,4
4766,1,2,1,4,4
4767,1,2,1,4,4
4768,0,2,1,2,0
4769,3,2,1,0,0
4770,3,2,1,0,1
4771,3,2,1,0,0
4772,0,4,1,2,4
4773,2,4,1,2,4
4774,0,4,1,2,4
4775,0,0,1,2,4
4776,0,0,1,2,4
4777,0,0,1,0,4
4778,0,0,1,0,0
4779,0,0,1,2,4
4780,0,0,1,2,4
4781,0,0,0,0,0
4782,0,0,1,0,4
4783,2,0,1,0,0
4784,0,0,0,0,0
4785,0,0,0,0,0
4786,0,0,0,0,0
4787,0,0,1,0,4
4788,0,0,4,2,4
4789,0,0,1,2,4
4790,0,0,0,0,0
4791,0,0,0,0,0
4792,0,0,0,0,0
4793,0,0,0,0,0
4794,0,0,0,0,0
4795,0,0,0,0,0
4796,0,0,1,0,1
4797,0,0,1,2,1
4798,0,3,1,2,0
4799,0,5,1,2,0
4800,0,0,1,0,1
4801,0,0,0,0,0
4802,0,0,1,6,6
4803,0,0,2,0,1
4804,0,0,1,0,0
4805,0,0,0,0,0
4806,0,4,1,0,4
4807,0,4,1,0,0
4808,0,4,1,0,4
4809,0,4,1,2,4
4810,0,4,1,0,4
4811,0,4,1,2,4
4812,0,4,1,0,4
4813,0,4,1,0,4
4814,0,4,1,0,4
4815,0,4,1,6,4
4816,0,4,1,0,0
4817,0,4,1,0,4
4818,0,4,1,2,4
4819,0,4,1,0,4
4820,0,4,1,2,4
4821,0,4,1,0,4
4822,0,4,1,0,4
4823,0,4,1,0,4
4824,0,0,1,0,1
4825,0,0,1,0,0
4826,0,0,1,0,4
4827,0,0,1,2,4
4828,0,0,1,4,4
4829,2,0,1,4,4
4830,0,0,1,4,0
4831,0,0,1,0,0
4832,0,0,1,2,1
4833,0,4,1,2,4
4834,0,4,1,2,4
4835,0,4,1,2,4
4836,0,0,1,2,4
4837,0,0,1,2,4
4838,0,0,1,0,4
4839,0,0,1,2,4
4840,0,0,1,2,4
4841,0,0,0,0,0
4842,0,0,1,0,4
4843,0,0,0,0,0
4844,0,0,0,0,0
4845,0,0,0,0,0
4846,0,0,0,0,0
4847,0,0,1,0,4
4848,0,0,1,2,4
4849,0,0,0,0,0
4850,0,0,0,0,0
4851,0,0,0,0,0
4852,0,0,0,0,0
4853,0,0,0,0,0
4854,0,0,0,0,0
4855,0,0,1,0,1
4856,0,0,1,2,1
4857,0,5,1,2,0
4858,0,5,1,2,0
4859,0,0,0,0,0
4860,0,0,1,0,1
4861,0,0,1,0,1
4862,0,0,0,0,0
4863,0,4,1,0,4
4864,0,4,1,0,0
4865,0,4,1,0,4
4866,0,4,1,2,4
4867,0,4,1,0,4
4868,0,4,1,2,4
4869,0,4,1,0,4
4870,0,4,1,0,4
4871,0,4,1,0,4
4872,0,4,1,6,4
4873,0,4,1,2,4
4874,0,4,1,0,0
4875,0,4,1,0,4
4876,0,4,1,2,4
4877,0,4,1,0,4
4878,0,4,1,2,4
4879,0,4,1,0,4
4880,0,4,1,0,4
4881,0,0,1,0,1
4882,0,0,1,0,0
4883,0,0,1,0,4
4884,0,0,1,2,4
4885,0,0,1,4,4
4886,0,0,1,4,4
4887,0,0,1,0,0
4888,0,0,1,2,1
4889,0,4,1,2,4
4890,0,4,1,2,4
4891,0,0,1,2,4
4892,0,0,1,2,4
4893,0,0,1,0,4
4894,0,0,1,0,0
4895,0,0,1,2,4
4896,0,0,1,2,4
4897,0,0,0,0,0
4898,0,0,1,0,4
4899,2,0,1,0,0
4900,0,0,0,0,0
4901,0,0,0,0,0
4902,0,0,0,0,0
4903,0,0,1,0,4
4904,0,0,4,2,4
4905,0,0,1,2,4
4906,0,0,0,0,0
4907,0,0,0,0,0
4908,0,0,0,0,0
4909,0,0,0,0,0
4910,0,0,0,0,0
4911,0,0,0,0,0
4912,0,0,1,0,1
4913,0,0,1,2,1
4914,0,3,1,2,0
4915,0,5,1,2,0
4916,0,0,1,0,1
4917,0,0,0,0,0
4918,0,0,1,6,6
4919,0,0,2,0,1
4920,0,0,1,0,0
4921,0,0,0,0,0
4922,0,4,1,0,4
4923,0,4,1,0,0
4924,0,4,1,0,4
4925,0,4,1,0,4
4926,0,4,1,0,4
4927,0,4,1,0,4
4928,0,4,1,0,4
4929,0,4,1,6,4
4930,0,4,1,0,0
4931,0,4,1,0,4
4932,0,4,1,0,4
4933,0,4,1,0,4
4934,0,4,1,0,4
4935,0,0,1,0,1
4936,0,0,1,0,0
4937,0,0,1,0,4
4938,0,0,1,2,4
4939,0,0,1,4,4
4940,2,0,1,4,4
4941,0,0,1,4,0
4942,0,0,1,0,0
4943,0,0,1,2,1
4944,2,4,1,0,4
4945,2,4,1,2,4
4946,0,4,1,0,0
4947,2,4,1,0,4
4948,1,4,1,0,1
4949,1,4,1,0,1
4950,0,0,1,0,0
4951,2,5,1,0,4
4952,0,0,1,0,6
4953,2,2,1,0,0
4954,0,0,1,0,0
4955,0,0,1,0,0
4956,0,0,0,0,0
4957,0,0,1,0,4
4958,0,0,0,0,0
4959,2,1,1,0,1
4960,0,0,0,0,0
4961,0,0,0,0,0
4962,0,0,0,0,0
4963,0,0,1,0,4
4964,0,0,4,0,4
4965,0,0,0,0,4
4966,0,0,0,0,0
4967,0,0,0,0,0
4968,0,0,0,0,0
4969,2,0,0,0,0
4970,0,0,0,0,0
4971,0,0,0,0,0
4972,0,0,1,0,1
4973,0,0,1,2,1
4974,0,3,1,2,0
4975,0,5,1,2,0
4976,0,3,1,2,1
4977,0,0,0,0,0
4978,0,5,1,6,6
4979,0,0,2,0,1
4980,0,0,0,0,1
4981,0,0,0,0,0
4982,2,4,1,0,4
4983,1,4,1,0,0
4984,0,4,1,0,0
4985,2,4,1,0,4
4986,2,4,1,0,0
4987,2,4,1,2,4
4988,0,4,1,0,0
4989,2,4,1,0,4
4990,1,4,1,0,4
4991,2,4,1,6,4
4992,2,4,1,0,4
4993,2,4,1,0,0
4994,0,4,1,0,0
4995,2,4,1,0,4
4996,2,4,1,0,0
4997,2,4,1,2,4
4998,0,4,1,0,0
4999,2,4,1,0,4
5000,2,4,1,0,4
5001,0,0,1,0,0
5002,3,2,1,6,0
5003,0,0,1,0,0
5004,2,0,1,6,4
5005,0,0,1,0,0
5006,3,5,1,0,4
5007,0,0,1,4,4
5008,0,0,1,4,4
5009,2,0,1,4,4
5010,3,3,3,4,4
5011,2,0,1,4,4
5012,0,0,1,0,0
5013,3,5,1,0,0
5014,3,0,1,2,1
5015,3,3,1,6,0
5016,3,4,1,0,4
5017,3,4,1,0,0
5018,1,4,1,0,4
5019,1,4,1,0,0
5020,1,4,1,0,0
5021,3,0,1,0,0
5022,3,3,1,0,0
5023,3,3,1,0,0
5024,1,2,1,0,0
5025,3,0,1,0,0
5026,3,2,1,0,0
5027,0,2,0,0,0
5028,0,2,1,0,1
5029,0,0,0,0,0
5030,0,2,1,0,0
5031,0,2,0,0,0
5032,0,2,0,0,0
5033,0,2,0,0,0
5034,0,2,4,0,4
5035,0,2,0,0,0
5036,0,2,0,0,0
5037,0,0,0,0,0
5038,0,0,0,0,0
5039,0,2,0,0,0
5040,0,0,0,0,0
5041,0,0,0,0,0
5042,0,2,0,0,0
5043,0,2,0,0,0
5044,0,2,0,0,0
5045,0,3,0,0,0
5046,0,2,0,0,0
5047,0,0,0,0,0
5048,0,0,0,0,0
5049,0,2,0,0,0
5050,0,4,1,0,1
5051,0,4,1,0,1
5052,0,4,1,0,1
5053,3,4,1,0,0
5054,1,4,1,0,0
5055,3,4,1,0,0
5056,3,4,1,0,0
5057,3,4,1,0,0
5058,3,4,1,0,0
5059,3,4,1,0,0
5060,3,4,1,0,0
5061,3,4,1,0,0
5062,1,4,1,0,0
5063,3,4,1,0,0
5064,3,4,1,0,0
5065,3,4,1,0,0
5066,3,4,1,0,0
5067,3,4,1,0,0
5068,3,4,1,0,0
5069,3,4,1,0,0
5070,1,0,1,0,0
5071,3,2,1,0,0
5072,0,0,1,0,0
5073,3,2,1,0,4
5074,3,0,1,0,0
5075,1,2,1,0,0
5076,0,2,1,4,4
5077,0,2,1,4,1
5078,1,2,1,4,1
5079,1,2,1,4,4
5080,1,2,1,4,1
5081,0,2,1,0,0
5082,3,2,1,0,0
5083,3,2,1,0,0
5084,3,2,1,0,0
5085,0,0,1,0,0
5086,2,0,0,0,4
5087,0,0,0,0,0
5088,0,3,0,6,0
5089,0,0,0,0,0
5090,0,5,0,0,1
5091,3,0,1,0,1
5092,0,5,1,6,1
5093,0,2,0,6,0
5094,0,0,1,0,0
5095,0,0,0,0,4
5096,0,0,1,6,0
5097,0,4,1,6,4
5098,0,0,1,2,1
5099,0,0,1,0,1
5100,0,0,1,0,1
5101,0,0,1,0,1
5102,0,0,1,0,0
5103,0,0,0,0,0
5104,0,0,1,0,0
5105,0,0,0,0,0
5106,0,0,0,0,0
5107,0,0,0,0,0
5108,0,0,1,2,0
5109,0,0,0,0,0
5110,0,0,1,0,0
5111,1,0,0,6,0
5112,0,0,1,2,1
5113,0,3,1,2,1
5114,0,0,0,0,0
5115,3,5,0,0,0
5116,3,5,0,0,0
5117,3,3,1,2,0
5118,0,3,0,0,0
5119,0,5,0,0,0
5120,0,0,0,0,0
5121,0,0,0,0,0
5122,0,0,2,0,0
5123,0,0,0,0,0
5124,0,0,0,0,0
5125,0,0,0,0,0
5126,0,0,0,0,0
5127,3,0,1,0,0
5128,3,5,3,5,4
5129,2,0,1,2,1
5130,2,0,0,0,4
5131,0,0,0,0,0
5132,2,0,0,0,0
5133,2,0,2,2,1
5134,2,5,1,6,1
5135,2,2,0,6,0
5136,2,0,1,0,0
5137,0,0,0,0,4
5138,2,0,0,0,0
5139,2,0,1,2,1
5140,2,0,1,0,1
5141,2,0,1,0,1
5142,2,0,1,0,1
5143,2,0,1,0,0
5144,2,0,0,0,0
5145,0,0,1,0,0
5146,0,0,0,0,0
5147,0,0,0,0,0
5148,0,0,0,0,0
5149,0,0,1,2,0
5150,0,0,0,0,0
5151,0,0,1,0,0
5152,1,0,0,6,0
5153,0,0,1,2,1
5154,0,0,0,0,0
5155,2,3,0,0,0
5156,2,5,0,0,0
5157,2,5,1,2,0
5158,2,3,0,0,0
5159,0,0,0,0,0
5160,0,0,0,0,0
5161,0,0,2,2,4
5162,0,0,0,0,0
5163,2,0,0,0,0
5164,2,0,0,0,0
5165,2,0,3,2,4
5166,2,0,0,0,0
5167,3,0,1,0,0
5168,0,0,1,0,1
5169,2,0,0,0,4
5170,0,0,1,0,0
5171,0,0,0,2,0
5172,0,0,2,0,0
5173,2,0,1,2,1
5174,0,0,1,6,0
5175,0,2,0,6,0
5176,0,0,1,2,0
5177,0,0,1,0,0
5178,0,0,1,0,1
5179,0,4,1,6,4
5180,0,0,1,2,1
5181,0,0,0,0,0
5182,0,0,0,2,0
5183,0,0,0,2,0
5184,0,5,1,0,0
5185,0,0,0,0,0
5186,2,0,1,2,0
5187,0,0,1,0,0
5188,0,0,1,0,0
5189,0,0,0,0,0
5190,0,0,1,0,0
5191,0,0,1,2,1
5192,0,0,0,0,0
5193,0,0,0,0,0
5194,0,0,1,2,1
5195,0,3,0,0,0
5196,0,0,0,0,0
5197,3,5,0,0,0
5198,3,3,1,2,0
5199,0,5,0,0,0
5200,0,0,1,0,0
5201,0,0,1,0,0
5202,0,0,2,2,4
5203,0,0,0,0,0
5204,0,0,0,0,0
5205,0,0,0,0,0
5206,0,0,1,2,4
5207,0,0,0,0,0
5208,0,0,1,0,0
5209,0,0,1,0,0
5210,1,2,1,0,4
5211,0,0,0,0,0
5212,2,2,0,0,0
5213,0,0,0,0,0
5214,0,2,2,0,0
5215,0,0,1,0,0
5216,2,2,1,6,6
5217,0,2,0,0,0
5218,0,0,1,0,0
5219,0,0,1,0,4
5220,0,0,1,6,0
5221,0,4,1,6,4
5222,0,2,1,0,0
5223,0,2,1,0,0
5224,0,2,1,0,0
5225,0,2,1,0,0
5226,0,2,0,0,0
5227,0,0,1,0,0
5228,0,0,0,0,0
5229,0,0,1,0,0
5230,0,0,0,0,0
5231,0,0,1,2,0
5232,0,0,0,0,0
5233,0,0,1,0,0
5234,0,2,0,0,0
5235,0,2,1,2,1
5236,1,2,1,0,0
5237,0,0,0,0,0
5238,2,5,0,0,0
5239,0,0,0,0,0
5240,0,0,0,0,0
5241,0,0,2,2,4
